,Post_Content,Date,Comments_Shares,All_Responses,Brand
1219,"""A dog may be man's best friend... but Asda toy rubber rings are certainly this dog's best friend.""
That's what Rachel said when she shared this fantastic picture of Stitch and his toy on Twitter.","January 17, 2017",91 Comments55 Shares,2K,asda
1220,Looking after your little ones just got easier. Find great offers on loads of essentials in our Baby & Toddler Event. Ends 5th Feb.,"January 16, 2017",670 Comments419 Shares,1.6K,asda
1221,Looking after your little ones just got easier. Find great offers on loads of essentials in our Baby & Toddler Event. Ends 5th Feb.,"January 16, 2017",670 Comments419 Shares,1.6K,asda
1222,"Asda customer Kathryn contacted us on social media to tell us how wonderful our Peterborough colleague Jo is.
Jo stopped to help when she spotted Kathryn's car had crashed off a frozen country road. Kathryn said: ""She was like an angel. She was brilliant and so reassuring."" Read more: http://bit.ly/2jfosPP","January 15, 2017",121 Comments55 Shares,1.9K,asda
1223,"Asda customer Kathryn contacted us on social media to tell us how wonderful our Peterborough colleague Jo is.
Jo stopped to help when she spotted Kathryn's car had crashed off a frozen country road. Kathryn said: ""She was like an angel. She was brilliant and so reassuring."" Read more: http://bit.ly/2jfosPP","January 15, 2017",121 Comments55 Shares,1.9K,asda
1224,Check out some of the new recipes on our Good Living site – like these tasty beef koftas with couscous and tortilla: http://bit.ly/1nnh6Ii #goodliving,"January 14, 2017",25 Comments19 Shares,118,asda
1225,Check out some of the new recipes on our Good Living site – like these tasty beef koftas with couscous and tortilla: http://bit.ly/1nnh6Ii #goodliving,"January 14, 2017",25 Comments19 Shares,118,asda
1226,"Asda customer Penelope has posted a lovely message on Facebook thanking our Middlesbrough colleague Wendy for the way she calmed her little boy Junior when he was throwing a tantrum.
Penelope said: ""She was so good with him – she was just lovely. It genuinely meant the world to me to be given just a little helping hand."" Read her full message here: http://bit.ly/2jELP1E","January 13, 2017",320 Comments301 Shares,10K,asda
1227,"Asda customer Penelope has posted a lovely message on Facebook thanking our Middlesbrough colleague Wendy for the way she calmed her little boy Junior when he was throwing a tantrum.
Penelope said: ""She was so good with him – she was just lovely. It genuinely meant the world to me to be given just a little helping hand."" Read her full message here: http://bit.ly/2jELP1E","January 13, 2017",320 Comments301 Shares,10K,asda
1228,"Look how much sisters Sophie and Grace love our fantastic four-way Disney Princess Nightdress.
Mum Tracy said they're huge Disney fans and ""it's like having four nightdresses for the price of one!"". They're £8 for 2-3 years and £9 for older sizes in selected stores and from George online: http://bit.ly/2j85R85","January 11, 2017","4.1K Comments1,218 Shares",9.2K,asda
1229,"Look how much sisters Sophie and Grace love our fantastic four-way Disney Princess Nightdress.
Mum Tracy said they're huge Disney fans and ""it's like having four nightdresses for the price of one!"". They're £8 for 2-3 years and £9 for older sizes in selected stores and from George online: http://bit.ly/2j85R85","January 11, 2017","4.1K Comments1,218 Shares",9.2K,asda
1230,"Fancy tucking into these Thai-Spiced Tuna and Sweet Potato Fishcakes?
Bridget gave our recipe a go and tweeted: ""One word, yum""! It's just one of the recipes in our new January Good Living mag: http://bit.ly/2j4igK9","January 10, 2017",126 Comments152 Shares,952,asda
1231,"Fancy tucking into these Thai-Spiced Tuna and Sweet Potato Fishcakes?
Bridget gave our recipe a go and tweeted: ""One word, yum""! It's just one of the recipes in our new January Good Living mag: http://bit.ly/2j4igK9","January 10, 2017",126 Comments152 Shares,952,asda
1232,Our January Good Living mag is in stores now – with lots of yummy recipe ideas that are low on price but big on taste. #goodliving,"January 9, 2017",71 Comments26 Shares46K Views,235,asda
1233,Our January Good Living mag is in stores now – with lots of yummy recipe ideas that are low on price but big on taste. #goodliving,"January 9, 2017",71 Comments26 Shares46K Views,235,asda
1234,"Know someone who's looking for a place on one of the UK's top retail graduate programmes?
This year we're taking on more graduates than ever before. The application deadline for our 2017 programme is 29th January – click here to find out more: http://bit.ly/2jbUOXZ","January 8, 2017",466 Comments437 Shares,1.2K,asda
1235,"Know someone who's looking for a place on one of the UK's top retail graduate programmes?
This year we're taking on more graduates than ever before. The application deadline for our 2017 programme is 29th January – click here to find out more: http://bit.ly/2jbUOXZ","January 8, 2017",466 Comments437 Shares,1.2K,asda
1236,"Food blogger and mum-of-four Michelle shops at Asda every week and shares tasty and thrifty meal ideas with thousands of her regular readers.
She's come up with a great family meal plan for saving money and eating well after the festive season – find out more here: http://bit.ly/2jbx4TA","January 7, 2017",126 Comments177 Shares,2.7K,asda
1237,"Food blogger and mum-of-four Michelle shops at Asda every week and shares tasty and thrifty meal ideas with thousands of her regular readers.
She's come up with a great family meal plan for saving money and eating well after the festive season – find out more here: http://bit.ly/2jbx4TA","January 7, 2017",126 Comments177 Shares,2.7K,asda
1238,Time to stock up this January. Get your cupboard favourites for only 50p each.,"January 5, 2017",211 Comments221 Shares635K Views,1.4K,asda
1239,Time to stock up this January. Get your cupboard favourites for only 50p each.,"January 5, 2017",211 Comments221 Shares635K Views,1.4K,asda
1240,"Looking for some lighter recipe inspiration?
This Cajun–style cod with sweet potato wedges is just one of the tasty, quick Good Living ideas to try this January: http://bit.ly/2j12Hzj","January 3, 2017",60 Comments56 Shares,926,asda
1241,"Looking for some lighter recipe inspiration?
This Cajun–style cod with sweet potato wedges is just one of the tasty, quick Good Living ideas to try this January: http://bit.ly/2j12Hzj","January 3, 2017",60 Comments56 Shares,926,asda
1242,"Happy New Year – and good luck in 2017 to all the grassroots sports clubs our stores support in their local communities!
In the past year the Asda Foundation has given grants to 180 clubs like the Cumbria Wheelchair Sports Club basketball team, CWSC Panthers, to buy new kit and equipment. Niki from our Carlisle store is one of our Community Champions who are big supporters of their local clubs. Read more: http://bit.ly/2iMqX8a","January 1, 2017",83 Comments107 Shares,4.2K,asda
1243,"Happy New Year – and good luck in 2017 to all the grassroots sports clubs our stores support in their local communities!
In the past year the Asda Foundation has given grants to 180 clubs like the Cumbria Wheelchair Sports Club basketball team, CWSC Panthers, to buy new kit and equipment. Niki from our Carlisle store is one of our Community Champions who are big supporters of their local clubs. Read more: http://bit.ly/2iMqX8a","January 1, 2017",83 Comments107 Shares,4.2K,asda
1244,"Our George Home products like this fab Catsronaughts bedding have got lots of people talking on social media this year.
Check out the Up To Half Price George Sale in store and online now: http://bit.ly/1Sya5R0","December 30, 2016","2.5K Comments1,030 Shares",7.2K,asda
1245,"Our George Home products like this fab Catsronaughts bedding have got lots of people talking on social media this year.
Check out the Up To Half Price George Sale in store and online now: http://bit.ly/1Sya5R0","December 30, 2016","2.5K Comments1,030 Shares",7.2K,asda
1246,"Thank you to Asda customer Stephanie for posting on Facebook to say how much she appreciates one of our colleagues at our Adel store in Leeds.
Stephanie said Jaya is ""so kind, caring and helpful"" to her little boy CJ and his face lights up when he sees her. Here's the two of them outside the store. Read more: http://bit.ly/2ihiw8k","December 28, 2016",148 Comments79 Shares,5.2K,asda
1247,"Thank you to Asda customer Stephanie for posting on Facebook to say how much she appreciates one of our colleagues at our Adel store in Leeds.
Stephanie said Jaya is ""so kind, caring and helpful"" to her little boy CJ and his face lights up when he sees her. Here's the two of them outside the store. Read more: http://bit.ly/2ihiw8k","December 28, 2016",148 Comments79 Shares,5.2K,asda
1248,"Thinking about a new TV for the new year?
This fab Polaroid 50"" Ultra HD (4k) with Freeview HD has gone into selected stores today for £289. Available while stocks last.","December 26, 2016",229 Comments111 Shares,982,asda
1249,"Thinking about a new TV for the new year?
This fab Polaroid 50"" Ultra HD (4k) with Freeview HD has gone into selected stores today for £289. Available while stocks last.","December 26, 2016",229 Comments111 Shares,982,asda
1250,"It's the night before Christmas... Yorkshire style!
Poet Ben Taylor came up with the idea of doing a Yorkshire version of the famous Christmas Eve poem when he was doing his Christmas shop in Asda. Many thanks to Yorkshire Prose!","December 24, 2016","659 Comments3,003 Shares462K Views",5.4K,asda
1251,"It's the night before Christmas... Yorkshire style!
Poet Ben Taylor came up with the idea of doing a Yorkshire version of the famous Christmas Eve poem when he was doing his Christmas shop in Asda. Many thanks to Yorkshire Prose!","December 24, 2016","659 Comments3,003 Shares462K Views",5.4K,asda
1252,"We're very proud of our Coatbridge colleagues Sandra and Ann who will be spending Christmas Day at a local soup kitchen cooking and serving a full festive meal for people in need.
Community Champion Ann and People Manager Sandra will be joined by Ann's husband Barrie and son Ben. Ann said: ""Life's not about taking, it's about what you give back. That’s why we do it."" Read more: http://bit.ly/2i22L56","December 23, 2016",511 Comments301 Shares,13K,asda
1253,"We're very proud of our Coatbridge colleagues Sandra and Ann who will be spending Christmas Day at a local soup kitchen cooking and serving a full festive meal for people in need.
Community Champion Ann and People Manager Sandra will be joined by Ann's husband Barrie and son Ben. Ann said: ""Life's not about taking, it's about what you give back. That’s why we do it."" Read more: http://bit.ly/2i22L56","December 23, 2016",511 Comments301 Shares,13K,asda
