Date,Year,Brand,Post_Content,All_Responses,Comments,Shares,Views
2015-12-11 00:00:00,2015,Waitrose,"Our fans have been sharing the special moment that #MakesChristmas for them. Here are some of our favourites so far!
Why not tell us yours in the comments below? http://bit.ly/1XiPOCS",61,17,4,0
2015-12-11 00:00:00,2015,Waitrose,"Children tell us what they think about Santa, mince pies, the naughty list and all things Christmas.
Tell us what #MakesChristmas for you in the comments below for the chance to win the ultimate Christmas dinner for 12 people. Terms: http://bit.ly/1XiPOCS",879,218,129,346000
2015-12-10 00:00:00,2015,Waitrose,"Martha Collison shares her family recipe for mint chocolate Christmas pudding sprinkled with crushed candy canes.
Read the recipe: http://bit.ly/1lxjLhG",50,2,25,1400
2015-12-10 00:00:00,2015,Waitrose,"Multitasking #MakesChristmas
Who’s responsible for cooking Christmas dinner this year?",521,63,34,544000
2015-12-09 00:00:00,2015,Waitrose,"Win two beautiful ‘Snow White Christmas Gift Bags’ from Waitrose Florist – one for you and one for a friend!
Simply tell us who you would gift yours to in the comments below.
Terms: http://bit.ly/1QcCSKJ...
See More",3800,4000,415,0
2015-12-08 00:00:00,2015,Waitrose,"Waitrose TV stars share their favourite things about Christmas.
Tell us what #MakesChristmas for you in the comments below for the chance to win the ultimate Christmas dinner delivered in time for the big day. Terms: http://bit.ly/1XiPOCS",524,231,53,202000
2015-12-07 00:00:00,2015,Waitrose,"Freshly baked mince pies dusted with a fine layer of icing sugar.
Have you enjoyed your first mince pie of the festive season yet?
#MakesChristmas",92,14,23,2000
2015-12-07 00:00:00,2015,Waitrose,"Presenter and food writer, Donal Skehan, shows you how to make his gluten and dairy-free macaroons drizzled with chocolate.
Read the recipe: http://bit.ly/1N7xG4T",34,6,17,1200
2015-12-06 00:00:00,2015,Waitrose,Alan Titchmarsh shares his tips for keeping your Christmas tree looking great throughout the festive period.,39,2,11,1500
2015-12-06 00:00:00,2015,Waitrose,"Tell us what #MakesChristmas for you in the comments below. You could win the ultimate Christmas dinner for 12 people, delivered to you in time for the big day.
Terms: http://bit.ly/1XiPOCS",1800,2500,245,486000
2015-12-06 00:00:00,2015,Waitrose,"Tell us what #MakesChristmas for you in the comments below for the chance to win the ultimate Christmas dinner for 12 people plus lots of festive gifts.
Terms: http://bit.ly/cxR9rg",486,540,59,5100
2015-12-05 00:00:00,2015,Waitrose,"Nothing is as special as her first Christmas.
#MakesChristmas",2100,74,148,946000
2015-12-04 00:00:00,2015,Waitrose,"A new favourite #MakesChristmas
Try our new Pork, Brussels Sprout and Bacon Stuffing Wraps.",1200,137,198,680000
2015-12-03 00:00:00,2015,Waitrose,"There’s nothing quite like a warming glass of spiced mulled wine on a cold winter’s evening.
#MakesChristmas",112,7,26,1500
2015-12-03 00:00:00,2015,Waitrose,"Win our Waitrose Cellar Christmas Box filled with 12 bottles of festive wine and fizz.
Simply tell us who you’re celebrating Christmas with in the comments below!
T&Cs: http://bit.ly/1PySN5T...
See More",2500,3200,413,0
2015-12-01 00:00:00,2015,Waitrose,"Today’s Q&A has now closed – thank you everyone for all of your great questions, have a wonderful Christmas – Madeleine.
See here for more advice and gluten-free recipes: http://bit.ly/1YHnzef",1500,97,154,0
2015-12-01 00:00:00,2015,Waitrose,Opening the first door of the advent calendar #MakesChristmas,118,3,16,1900
2015-11-30 00:00:00,2015,Waitrose,"With the party season fast approaching, these chicory boats are perfect for serving alongside a Christmas cocktail.",36,2,6,891
2015-11-29 00:00:00,2015,Waitrose,French pâtissier Eric Lanlard shows you his recipe for an indulgent and show-stopping chocolate Christmas cake. Read the full recipe here: http://bit.ly/1NysIUi,67,5,34,2000
2015-11-29 00:00:00,2015,Waitrose,Watch Alan Titchmarsh’s top tips for choosing the perfect Christmas tree.,50,9,17,1300
2015-11-28 00:00:00,2015,Waitrose,"Enjoy three Christmas-inspired courses and a bottle of fizz for just £15 (ends 1 December).
Shop the offer in store or online: http://bit.ly/1MOGYCI",116,10,19,0
2015-11-28 00:00:00,2015,Waitrose,"Picking the perfect tree #MakesChristmas
Share photos of your tree in the comments below.",1100,271,295,859000
2015-11-27 00:00:00,2015,Waitrose,"Win the ultimate Christmas dinner for 12 people, delivered to you in time for the big day!
Simply tell us the magical moment that #MakesChristmas for you in the comments below.
Terms: http://bit.ly/1XiPOCS",1400,1400,127,0
2015-11-26 00:00:00,2015,Waitrose,"Frangipane cranberry mince pies with a sweet almondy topping – a delicious bake to gift to loved ones.
Read the recipe here: http://bit.ly/1PV3UED",101,3,42,2100
2015-11-26 00:00:00,2015,Waitrose,"Aromas of citrus and spice #MakesChristmas
Try our Signature Spice Fruited Sponge Christmas Pudding topped topped with glacé orange quarters and stem ginger: http://bit.ly/1lhpmba",2300,187,225,402000
2015-11-25 00:00:00,2015,Waitrose,"Madeleine Shaw shows you how to makes mini fish cake party bites topped with creamy avocado and pomegranate.
Read the full recipe: http://bit.ly/1OgI10I",33,2,11,1100
2015-11-25 00:00:00,2015,Waitrose,"Win a 6ft Christmas tree with decorations from Waitrose Florist! Simply comment below with your family's traditions for putting up the Christmas tree.
Terms: http://bit.ly/1lg1SDy
#MakesChristmas",2700,2700,276,0
2015-11-24 00:00:00,2015,Waitrose,"Slow-cooked sticky date and toffee pudding drizzled with warm toffee sauce. Serve with double cream or a scoop of vanilla ice cream for extra indulgence.
Read the recipe here: http://bit.ly/1Lk3pxz",72,4,59,3900
2015-11-23 00:00:00,2015,Waitrose,"Today’s Q&A has now closed - thanks for all your great questions, I really enjoyed reading them all.
Have a very merry Christmas.
Heston",1900,254,77,0
2015-11-22 00:00:00,2015,Waitrose,"Watch Martha Collison’s festive recipe for spiced marmalade bundt cake – it’s sure to impress friends and family this Christmas.
Read the recipe: http://bit.ly/1MMXIxs",63,3,25,2200
2015-11-21 00:00:00,2015,Waitrose,"Tell us what #MakesChristmas for you in the comments below! We’ll be rewarding entries with personalised festive gifts including mince pies, chocolates and bottles of Champagne. Terms: http://bit.ly/cxR9rg",1100,1000,87,308000
2015-11-20 00:00:00,2015,Waitrose,"Enjoy 25% off Heston from Waitrose treats until 24 November – including his delicious spiced shortcrust mince pies!
Pick up yours in store or online: http://bit.ly/1OgDNX3",120,3,13,0
2015-11-20 00:00:00,2015,Waitrose,"Introducing our Signature Spice Fruited Sponge Christmas Pudding, now available in store and online: http://bit.ly/1QH28rj
#MakesChristmas",1800,136,174,918000
2015-11-18 00:00:00,2015,Waitrose,"Win one of ten Santa Claus Christmas dog jumpers from Waitrose Pet! Simply share photos of your dog in the comments below.
Terms: http://bit.ly/1X4XZxi
#MakesChristmas",2100,2100,576,0
2015-11-17 00:00:00,2015,Waitrose,"Tell us what #MakesChristmas for you in the comments below for the chance to win the ultimate Christmas dinner for 12 people plus lots of festive gifts.
Terms: http://bit.ly/cxR9rg",1800,2300,189,564000
2015-11-16 00:00:00,2015,Waitrose,"Warming Fenland celery soup for meat-free Monday. Serve with a scatter of crumbled Stilton, a swirl of cream and a sprinkle of ground black pepper.
Read the recipe here: http://bit.ly/1Qxbru0",80,5,24,0
2015-11-14 00:00:00,2015,Waitrose,The first batch of mince pies #MakesChristmas – fresh from the oven and gently dusted with icing sugar.,1600,101,76,1000000
2015-11-13 00:00:00,2015,Waitrose,"Who fancies a bite of these banana and honey baked doughnuts?
Izy Hossack shows you her recipe for baked doughnuts glazed with almond butter and sprinkled with chopped almonds.
Read the recipe here: http://bit.ly/1QfScF7",85,19,23,3800
2015-11-13 00:00:00,2015,Waitrose,"Our zesty orange and almond cake is not only delicious but it's gluten and dairy-free!
Read the recipe: http://bit.ly/1HM3o5a",175,33,56,5100
2015-11-12 00:00:00,2015,Waitrose,"Gingerbread stuffing #MakesChristmas
Order our Turkey Breast Parcel with pork, gingerbread and apricot stuffing here: http://bit.ly/1HFQ42q",6100,293,238,0
2015-11-09 00:00:00,2015,Waitrose,"Watch how to make our warming Italian kale and cannellini soup served with a slice of ciabatta and poached egg – it’s perfect for colder evenings.
Read the recipe here: http://bit.ly/1QfRw2k",76,23,25,3500
2015-11-09 00:00:00,2015,Waitrose,"Which food or special moment #MakesChristmas for you? Tell us in the comments below for the chance to win the ultimate Christmas dinner for 12 people, plus lots of festive gifts!
Terms: http://bit.ly/cxR9rg",1600,1400,236,587000
2015-11-07 00:00:00,2015,Waitrose,"Watch Dhruv Baker’s simple chicken curry recipe – the ultimate Saturday night dish. Serve with a sprinkle of coriander, steamed rice and warm naan bread.
Read the recipe here: http://bit.ly/1LZUyTi",75,2,27,3100
2015-11-06 00:00:00,2015,Waitrose,"We love Martha Collison’s salted caramel popcorn squares recipe – simple to make and no baking required.
Read the full recipe: http://bit.ly/1LZVoPS",66,6,10,0
2015-11-06 00:00:00,2015,Waitrose,"Enjoy 25% off all wine and Champagne on Waitrose Cellar, in store and online – the perfect time to stock up for Christmas. Shop here: http://bit.ly/1MCBkTd",75,7,26,0
2015-11-05 00:00:00,2015,Waitrose,"Browse our top 10 recipes for Bonfire Night - from warming curries to indulgent pies, there’s something for everyone.",70,6,6,0
2015-11-04 00:00:00,2015,Waitrose,"Christmas is a time filled with family moments and wonderful food.
So, whatever #MakesChristmas for you, make it with Waitrose.",11000,503,1879,3100000
2015-11-02 00:00:00,2015,Waitrose,"Sweet Romano peppers tossed with roasted potatoes, smoked paprika and served with garlic mayonnaise – a delicious recipe for meat-free monday!
Read the full recipe: http://bit.ly/1jU2bUx",251,13,52,0
2015-11-01 00:00:00,2015,Waitrose,Browse our Bonfire Night Pinterest board filled with tasty treats to keep you warm and toasty whilst watching the fireworks: http://bit.ly/1LHLSAK,77,2,6,0
2015-11-01 00:00:00,2015,Waitrose,"Watch how to make our spiced bonfire ‘bang’ cookies made from butternut squash - decorate with kiwi fruit and chocolate stars.
Read the full recipe: http://bit.ly/1W6oJNn",53,3,7,4100
2015-10-31 00:00:00,2015,Waitrose,"Watch Martha Collison’s recipe for ‘Florentarts’ - crisp Florentine tarts filled with a rich chocolate ganache.
Read the full recipe: http://bit.ly/1QWYg3v",94,7,37,3800
2015-10-31 00:00:00,2015,Waitrose,"Last chance to win £150 Waitrose gift voucher!
Simply post a photo or tell us your favourite autumn food in the comments below for your chance to win.
Terms: http://bit.ly/1YQTZnN",5200,2300,321,0
2015-10-30 00:00:00,2015,Waitrose,Watch how carve the perfect pumpkin ready in time Halloween tomorrow!,65,13,30,4800
2015-10-30 00:00:00,2015,Waitrose,"Watch our recipe for meringue bones drizzled with blackberry ‘blood’ - simple to make and the kids will love them.
Read the full recipe: http://bit.ly/1W6h8hO",54,3,16,3700
2015-10-29 00:00:00,2015,Waitrose,"Watch John Whaite’s recipe for cranberry and white chocolate scones. Serve with clotted cream and marmalade for a delicious twist on a classic.
Read the full recipe: http://bit.ly/1GjXNb9",124,9,46,5300
2015-10-28 00:00:00,2015,Waitrose,"Watch our delicious recipe for gingerbread baked apples served with vanilla ice cream - the perfect dessert for after dinner.
Read the full recipe here: http://bit.ly/1LGmMFX",153,10,73,6000
2015-10-26 00:00:00,2015,Waitrose,"Watch Deliciously Ella’s warming recipe for vegan sweet potato and chickpea stew – perfect for meat-free Monday!
Read the recipe here: http://bit.ly/1Lv4U0D",114,18,80,5900
2015-10-26 00:00:00,2015,Waitrose,"From spooky treats to devilishly good cakes, browse our Halloween Pinterest board for our best Halloween recipes: http://bit.ly/1LOueyO",40,3,10,0
2015-10-25 00:00:00,2015,Waitrose,"Watch how to make our creepy creatures tray bake – a delicious sponge smothered in chocolate icing and decorated with your spooky treats for Halloween.
Read the full recipe: http://bit.ly/1i0uBKq",62,2,25,4600
2015-10-25 00:00:00,2015,Waitrose,"Watch Bake Off 2012 winner John Whaite, show you his delicious carrot cake recipe with cranberry and lime.
Read the recipe here: http://bit.ly/1G8KR7I",85,4,27,4200
2015-10-24 00:00:00,2015,Waitrose,"Sometimes there’s nothing better than a cosy night in with comfort food.
Show us the delicious food you're enjoying this evening in the comments below.",51,7,3,0
2015-10-24 00:00:00,2015,Waitrose,"Post photos or tell us what ghoulish treats you'll be making for Halloween in the comments below for a chance to win £150 Waitrose gift voucher for an autumn food shop!
Terms: http://bit.ly/1YQTZnN",4000,529,292,0
2015-10-20 00:00:00,2015,Waitrose,"Today’s Q&A is now closed. Thanks for all of your great baking questions.
Why not get baking for Great Ormond Street Hospital Children's Charity #BakeItBetter fundraising campaign? Find out more here: http://bit.ly/1QnstIM
- Eric Lanlard.",1700,91,84,0
2015-10-20 00:00:00,2015,Waitrose,"Show off your best bakes in the comments below for the chance to win a luxury baking hamper!
Browse a few of our favourite recipes and be inspired to bake for Great Ormond Street Hospital’s #BakeItBetter campaign.
Terms: http://bit.ly/1M49qFz",99,62,15,0
2015-10-19 00:00:00,2015,Waitrose,"Every autumn we hand pick the crispest Bramley and Cox’s apples from our very own farm in Leckford. You'll find they make any crumble even tastier.
Find more Waitrose autumn inspiration here: http://bit.ly/1M3t2U8",358,16,33,95000
2015-10-17 00:00:00,2015,Waitrose,Post a photo or tell us your favourite warming dessert in the comments below for a chance to win a baking bundle! Terms: http://bit.ly/1YQTZnN,3500,1000,168,0
2015-10-14 00:00:00,2015,Waitrose,"Today's Q&A is now closed. Thanks for all your great questions and sorry we couldn’t get through them all.
For more healthy recipes: http://bit.ly/1OzdpIU
For more advice: http://bit.ly/1WZN61B",1700,79,103,0
2015-10-13 00:00:00,2015,Waitrose,"Browse our top 10 indulgent chocolate recipes for #NationalChocolateWeek.
What’s your favourite chocolate recipe?
Find more recipes here: http://bit.ly/1OyRamk",265,14,71,0
2015-10-12 00:00:00,2015,Waitrose,"Watch Silvana Franco’s delicious recipe for garlic mushrooms on toast as she visits the Waitrose Leckford Estate farm in Hampshire.
Read the recipe: http://bit.ly/1Otcxao",64,9,23,2800
2015-10-12 00:00:00,2015,Waitrose,Warm up before your blustery autumnal stroll with succulent roasted dry-aged beef. Find more Waitrose autumn inspiration here: http://bit.ly/1M3t2U8,191,12,14,155000
2015-10-11 00:00:00,2015,Waitrose,Post a photo or tell us what makes your ultimate roast dinner in the comments below for a chance to win a Waitrose roast dinner for you and your friends! Terms: http://bit.ly/1YQTZnN,3800,1100,178,0
2015-10-10 00:00:00,2015,Waitrose,"Watch our recipe for Plum Brioche Charlotte – a juicy plum pudding best served with a dollop of crème fraiche or Greek yogurt.
Find the full recipe here: http://bit.ly/1L0JLqm",68,4,22,2600
